"name","genres","popularity","related_artists"
"REO Speedwagon","['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",66,"['Cheap Trick', 'Foreigner', 'Heart']"
"Kylie Minogue","['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",74,"['Madonna', 'Robyn', 'Sophie Ellis-Bextor']"
"Dorian Electra","['escape room', 'hyper-rock', 'hyperpop', 'pink noise', 'proto-hyperpop']",50,"['Alice Longyu Gao', 'Slayyyter', 'That Kid']"
"Kansas","['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock']",68,"['Aerosmith', 'Foreigner', 'Journey']"
"Eddy Arnold","['classic country pop', 'nashville sound', 'traditional country', 'yodeling']",46,"['Ernest Tubb', 'Ferlin Husky', 'Webb Pierce']"
"Rodney Atkins","['contemporary country', 'country', 'country road']",67,"['Jake Owen', 'Chris Janson', 'Dierks Bentley']"
"Hole","['alternative rock', 'grunge', 'riot grrrl']",63,"['Veruca Salt', 'The Smashing Pumpkins', 'Bikini Kill']"
"Fall Out Boy","['emo', 'modern rock', 'pop', 'rock']",80,"['Panic! At The Disco', 'The All-American Rejects', 'All Time Low']"
"52 minutes","['swiss']",19,"['Aïoli', 'Florian Montagne', ""L'Art À Tatouille""]"
"Jimmy Buffett","['trop rock']",69,"['Willie Nelson', 'Zac Brown Band', 'The Marshall Tucker Band']"
"Bailey Zimmerman","['contemporary country', 'modern country pop']",76,"['ERNEST', 'Warren Zeiders', 'Morgan Wallen']"
"Alan Jackson","['country']",74,"['Alabama', 'Brooks & Dunn', 'Toby Keith']"
"Treaty Oak Revival","['modern country pop', 'texas country']",75,"['Gavin Adcock', 'Koe Wetzel', 'Zach Top']"
"OMI","['reggae fusion']",68,"['MAGIC!', 'Nico & Vinz', 'R. City']"
"Modern Talking","['europop', 'synthpop']",73,"['Ace of Base', 'Haddaway', 'Boney M.']"
"Sammy Johns","['folk', 'soft rock']",37,"['B.W. Stevenson', 'Firefall', 'Walter Egan']"
"Zac Brown Band","['contemporary country', 'country', 'country road', 'modern country rock']",73,"['Darius Rucker', 'Kenny Chesney', 'Eric Church']"
"Florence + The Machine","['baroque pop', 'modern rock', 'neo mellow', 'uk alternative pop']",78,"['Lorde', 'Hozier', 'Of Monsters and Men']"
"Darlene Love","['seasonal']",48,"['The Fontane Sisters', 'Burl Ives', 'Bing Crosby']"
"Gaspard Royant","['seasonal']",17,"['Grégory Louis', 'GWTG', 'Vanessa Contenay-Quinones']"
"Royel Otis","['australian indie rock']",73,"['Good Neighbours', 'Richy Mitch & The Coal Miners', 'Lola Young']"
"Michael Cera","['canadian indie folk', 'small room']",57,"['Big Thief', 'The Moldy Peaches', 'Adrianne Lenker']"
"The Lumineers","['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']",80,"['Vance Joy', 'Mumford & Sons', 'Edward Sharpe & The Magnetic Zeros']"
"Crossfade","['alternative metal', 'nu metal', 'post-grunge']",62,"['Trapt', 'Staind', 'Chevelle']"
"Jameson Rodgers","['contemporary country', 'country pop', 'modern country pop', 'modern country rock']",55,"['Randy Houser', 'Chris Janson', 'HIXTAPE']"
"Kito","['electra']",55,"['SG Lewis', 'GRACEY', 'EVAN GIIA']"
"Foreigner","['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",73,"['Journey', 'REO Speedwagon', 'Heart']"
"Dion","['adult standards', 'brill building pop', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",63,"['Roberta Flack', 'Barbra Streisand', 'Natalie Cole']"
"Ritchie Valens","['rock-and-roll', 'rockabilly']",61,"['Dion & The Belmonts', 'The Penguins', 'Paul Anka']"
"Avril Lavigne","['canadian pop', 'candy pop', 'dance pop', 'pop']",78,"['Kelly Clarkson', 'P!nk', 'Simple Plan']"
"Ravenna Golden","['bubblegum bass', 'hyperpop']",37,"['Cake Pop', 'Glitch Gum', 'recovery girl']"
"Rednex","['eurodance', 'europop', 'swedish country']",60,"['Eiffel 65', 'O-Zone', 'Baha Men']"
"Glen Campbell","['adult standards', 'arkansas country', 'classic country pop', 'folk rock', 'mellow gold', 'nashville sound', 'singer-songwriter', 'soft rock']",62,"['Jim Croce', 'Gordon Lightfoot', 'John Denver']"
"Luke Bryan","['contemporary country', 'country', 'country road', 'modern country rock']",78,"['Blake Shelton', 'Jason Aldean', 'Tim McGraw']"
"The Chicks","['contemporary country', 'country', 'country dawn']",67,"['Little Big Town', 'Deana Carter', 'Jo Dee Messina']"
"Kelsea Ballerini","['contemporary country', 'country']",71,"['Carly Pearce', 'Maddie & Tae', 'Lauren Alaina']"
"Neil Diamond","['adult standards', 'brill building pop', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",69,"['Tom Jones', 'Roy Orbison', 'Rod Stewart']"
"Thomas Rhett","['contemporary country', 'country', 'country road', 'modern country rock']",75,"['Old Dominion', 'Jordan Davis', 'Dustin Lynch']"
"Conner Smith","['modern country pop']",60,"['Dylan Marlowe', 'Kameron Marlowe', 'Ian Munsick']"
"Florida Georgia Line","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",74,"['Sam Hunt', 'Luke Bryan', 'Jake Owen']"
"John Mellencamp","['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",66,"['Bob Seger', 'Tom Petty', 'Tom Petty and the Heartbreakers']"
"Charles Wesley Godwin","['modern country pop']",65,"['Wyatt Flores', 'Flatland Cavalry', 'Colby Acuff']"
"Dylan Brady","['hyperpop', 'proto-hyperpop']",55,"['100 gecs', 'Laura Les', 'Gupi']"
"Anna Kendrick","['hollywood', 'movie tunes']",67,"['James Corden', 'Ron Funches', 'Kunal Nayyar']"
"Sugar Pit","['alternative']",30,"['Um Jennifer?', 'Dim Wizard', 'Cheekface']"
"USHER","['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",83,"['Ne-Yo', 'Nelly', 'Justin Timberlake']"
"Jordan Davis","['contemporary country']",75,"['Tyler Hubbard', 'Thomas Rhett', 'Old Dominion']"
"Cody Johnson","['classic texas country', 'contemporary country', 'modern country pop']",77,"['Riley Green', 'Parker McCollum', 'Jon Pardi']"
"Aaron Watson","['classic texas country', 'country road', 'red dirt', 'texas country']",52,"['Craig Campbell', 'Casey Donahew', 'Mike Ryan']"
"King Harvest","['soft rock']",59,"['Looking Glass', 'Daryl Hall & John Oates', 'Maxine Nightingale']"
"Billy Idol","['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",71,"['Duran Duran', 'Blondie', 'Men At Work']"
"Toploader","['british alternative rock']",66,"['George Ezra', 'Train', 'Mark Ronson']"
"Generation X","['glam punk', 'punk']",51,"['The Romantics', 'Modern English', 'A Flock Of Seagulls']"
"Tyler Hubbard","['contemporary country', 'modern country pop']",67,"['Jordan Davis', 'Cole Swindell', 'Dustin Lynch']"
"Pastel Ghost","['dark synthpop']",67,"['Mareux', 'Sidewalks and Skeletons', 'Crystal Castles']"
"Watchhouse","['new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",64,"['Trampled by Turtles', 'Caamp', 'Nathaniel Rateliff']"
"All Time Low","['modern rock', 'neon pop punk', 'pop punk']",71,"['We The Kings', 'The All-American Rejects', 'Mayday Parade']"
"Magdalena Bay","['la pop']",69,"['A. G. Cook', 'Charli xcx', 'Caroline Polachek']"
"Jordan Fletcher","['country pop']",34,"['Blake Henderson', 'Brian Fuller', 'Logan Crosby']"
"Frankie Valli & The Four Seasons","['adult standards', 'bubblegum pop', 'doo-wop', 'lounge', 'northern soul', 'rock-and-roll', 'rockabilly']",65,"['Four Tops', 'The Foundations', 'The Monkees']"
"Tanya Tucker","['country', 'country dawn', 'country road', 'outlaw country']",58,"['Conway Twitty', 'Mel McDaniel', 'George Jones']"
"Noah Kahan","['pov: indie', 'singer-songwriter pop']",87,"['Kacey Musgraves', 'Zach Bryan', 'Chance Peña']"
"VaporGod","['sped up']",59,"['Key Kelly', 'HR', 'Bread Beatz']"
"Maddie & Tae","['contemporary country', 'country', 'country road']",60,"['Carly Pearce', 'Lauren Alaina', 'RaeLynn']"
"Lil Texas","['scene']",55,"['Pinotello', 'GPF', 'Unicorn On Ketamine']"
"Riley Green","['contemporary country', 'modern country pop']",77,"['Cody Johnson', 'Koe Wetzel', 'Zach Top']"
"Schneiderwirt Trio","['zillertal']",26,"['Zillertal Pur', 'Tiroler Mander', 'JUHE aus Tirol']"
"Jason Aldean","['contemporary country', 'country', 'country road', 'modern country rock']",75,"['Eric Church', 'Luke Bryan', 'Chris Young']"
"The All-American Rejects","['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",68,"['Good Charlotte', 'Jimmy Eat World', 'Bowling For Soup']"
"Lainey Wilson","['contemporary country', 'modern country pop']",76,"['Riley Green', 'Megan Moroney', 'Cody Johnson']"
"Chet Atkins","['nashville sound']",50,"['Les Paul', 'Ry Cooder', 'Chris Barber']"
"Band Aid","['musical advocacy']",45,"['Queen'"
" 'David Bowie'"," 'Paul McCartney']",NA,""
"Donatachi","['australian electropop', 'bubblegum bass', 'hyperpop', 'pink noise', 'proto-hyperpop']",32,"['That Kid', 'Miss Madeline', 'Babymorocco']"
"The Lovin' Spoonful","['bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock-and-roll', 'soft rock']",58,"['The Monkees', 'The Beach Boys', 'Tommy James & The Shondells']"
"Jackson Dean","['modern country pop']",57,"['Ian Munsick', 'Larry Fleet', 'Conner Smith']"
"Crowded House","['australian rock', 'permanent wave']",72,"['Fleetwood Mac', 'Carly Simon', 'Spandau Ballet']"
"Billy Currington","['contemporary country', 'country', 'country road']",66,"['Dierks Bentley', 'Jake Owen', 'Eric Church']"
"Hamilton, Joe Frank & Reynolds","['bubblegum pop', 'soft rock']",42,"['Robert John', 'The Spiral Starecase', 'Pablo Cruise']"
"Queen","['classic rock', 'glam rock', 'rock']",86,"['The Police', 'Aerosmith', 'a-ha']"
"Simple Minds","['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock']",68,"['INXS', 'Duran Duran', 'The Human League']"
"The Human League","['deathrock', 'gothic rock', 'horror punk']",37,"['Alien Sex Fiend', 'Specimen', 'Skeletal Family']"
"-M-","['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",58,"['Gaël Faye', 'Olivia Ruiz', 'Brigitte']"
"Neil Young","['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']",70,"['Bob Dylan', 'Crosby, Stills, Nash & Young', 'Crosby, Stills & Nash']"
"Men At Work","['album rock', 'australian rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",70,"['TOTO', 'The Police', 'Billy Idol']"
"Ferlin Husky","['nashville sound']",42,"['Webb Pierce', 'Faron Young', 'Hank Snow']"
"Towa Bird","['pop']",52,"['Maude Latour', 'Sophie Truax', 'Devon Again']"
"Bladee","['cloud rap', 'drain', 'glitchcore', 'underground hip hop']",70,"['Ecco2k', 'Thaiboy Digital', '2hollis']"
"The Cranberries","['irish rock', 'pop rock', 'rock']",78,"['Sixpence None The Richer', 'No Doubt', 'The Cardigans']"
"Eric Church","['contemporary country', 'country', 'country road']",73,"['Kenny Chesney', 'Dierks Bentley', 'Billy Currington']"
"Tracy Byrd","['contemporary country', 'country', 'country road']",59,"['Sawyer Brown', 'Clay Walker', 'Diamond Rio']"
"Gary Stewart","['classic country pop', 'classic texas country', 'outlaw country']",46,"['Johnny Paycheck', 'John Conlee', 'Merle Haggard']"
"Incubus","['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'post-grunge', 'rock']",71,"['Bush', 'Audioslave', 'Stone Temple Pilots']"
"Eddie Rabbitt","['classic country pop', 'country', 'country rock', 'mellow gold', 'soft rock']",55,"['Ronnie Milsap', 'Johnny Lee', 'The Judds']"
"A Boogie Wit da Hoodie","['melodic rap', 'rap', 'trap']",80,"['Lil Baby', 'Polo G', 'YNW Melly']"
"Koe Wetzel","['classic texas country', 'modern country pop']",75,"['Treaty Oak Revival', 'Gavin Adcock', 'Riley Green']"
"The Kentucky Headhunters","['classic country pop', 'country', 'country rock', 'kentucky roots', 'southern rock']",46,"['Confederate Railroad', 'Marty Stuart', 'The Tractors']"
"David Lee Murphy","['country', 'country road']",57,"['Chris Janson', 'Joe Nichols', 'Billy Currington']"
"Tyler, The Creator","['hip hop', 'rap']",88,"['Childish Gambino', 'Steve Lacy', 'Kendrick Lamar']"
"CYPARISS","['anime phonk', 'chill phonk']",54,"['glichery', 'Wilee', 'KUTE']"
"asteria","['dariacore']",67,"['kets4eki', '6arelyhuman', 'horrormovies']"
"Instupendo","['weirdcore']",58,"['TileKid', 'Hisohkah', 'reidenshi']"
"Jerry Reed","['classic country pop', 'country', 'country rock']",56,"['C.W. McCall', 'The Highwaymen', 'Waylon Jennings']"
"Stevie Nicks","['heartland rock']",67,"['Fleetwood Mac', 'Heart', 'Pat Benatar']"
"Mom Jeans.","['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']",60,"['Modern Baseball', 'Free Throw', 'Joyce Manor']"
"Kathy Mattea","['classic country pop', 'country', 'country rock', 'deep contemporary country']",45,"['Patty Loveless', 'David Frizzell', 'Shelly West']"
"MIKA","['electropop']",66,"['fun.', 'Mark Ronson', 'P!nk']"
"Traveling Wilburys","['album rock', 'beatlesque', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'supergroup']",59,"['Bachman-Turner Overdrive', 'Jackson Browne', 'The Byrds']"
"Djo","['pov: indie', 'psychedelic pop']",76,"['Billie Eilish', 'd4vd', 'Richy Mitch & The Coal Miners']"
"Depeche Mode","['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock', 'synthpop']",75,"['New Order', 'Duran Duran', 'The Cure']"
"Metallica","['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",84,"['Ozzy Osbourne', 'Black Sabbath', 'Iron Maiden']"
"Cascada","['eurodance', 'europop', 'german techno', 'melbourne bounce international']",68,"['Basshunter', 'A Touch Of Class', 'Taio Cruz']"
"Eli Young Band","['classic texas country', 'contemporary country', 'country', 'country road', 'heartland rock']",59,"['Jake Owen', 'Billy Currington', 'Dierks Bentley']"
"Richy Mitch & The Coal Miners","['modern folk rock']",74,"['Chance Peña', 'Lord Huron', 'Djo']"
"Neon Trees","['modern rock', 'neo mellow', 'pop rock', 'pov: indie']",66,"['GROUPLOVE', 'Fitz and The Tantrums', 'fun.']"
"Hailey Whitters","['contemporary country', 'country pop', 'modern country pop']",56,"['Ian Munsick', 'Tyler Hubbard', 'Cole Swindell']"
"ZEG P","['french rap']",49,"['No Limit', 'GAULOIS', 'Dubzyy']"
"The Red Jumpsuit Apparatus","['alternative metal', 'neon pop punk', 'pop punk', 'post-grunge', 'screamo']",65,"['Yellowcard', 'The All-American Rejects', 'A Day To Remember']"
"Mazzy Star","['dream pop', 'melancholia', 'shoegaze', 'slowcore']",72,"['Jeff Buckley', 'Father John Misty', 'Beach House']"
"The Pogues","['celtic punk', 'celtic rock', 'folk punk', 'punk']",57,"['Shane MacGowan & The Popes', 'The Dubliners', 'The Waterboys']"
"Seether","['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",71,"['Godsmack', 'Shinedown', 'Saliva']"
"Slow Pulp","['bubblegrunge', 'chicago indie', 'countrygaze', 'midwest shoegaze', 'nu gaze']",58,"['Tanukichan', 'Indigo De Souza', 'Fog Lake']"
"Lil Peep","['cloud rap', 'emo rap', 'lgbtq+ hip hop']",85,"['Lil Tracy', 'Nedarb', 'Horse Head']"
"Conan Gray","['bedroom pop', 'pop', 'pov: indie']",80,"['Olivia Rodrigo', 'girl in red', 'Ashe']"
"Chris Young","['contemporary country', 'country', 'country road']",67,"['Cole Swindell', 'Scotty McCreery', 'Dustin Lynch']"
"1017 ALYX 9SM","['countrygaze', 'indie pop', 'modern dream pop']",39,"['Ethel Cain', 'Rozie Ramati', 'Isaiah Rusk']"
"Rascal Flatts","['contemporary country', 'country', 'country road']",70,"['Carrie Underwood', 'Florida Georgia Line', 'Darius Rucker']"
"d4vd","['bedroom pop', 'bedroom r&b']",80,"['Hotel Ugly', 'Cafuné', 'The Walters']"
"José Feliciano","['latin pop', 'puerto rican pop']",63,"['Gloria Estefan', 'Julio Iglesias', 'José Luis Perales']"
"Chappell Roan","['indie pop']",90,"['Sabrina Carpenter', 'Charli xcx', 'Addison Rae']"
"Alice Gas","['glitchcore', 'hyperpop']",38,"['Maple', 'Fraxiom', 'Gupi']"
"Nitty Gritty Dirt Band","['country rock']",62,"['Alabama', 'Toby Keith', 'Randy Travis']"
"Cole Swindell","['contemporary country', 'country', 'country road', 'modern country rock']",66,"['Dustin Lynch', 'Chris Young', 'Scotty McCreery']"
"Kacey Musgraves","['classic texas country', 'contemporary country', 'country dawn']",77,"['Zach Bryan', 'Noah Kahan', 'Maggie Rogers']"
"American Football","['alternative emo', 'dreamo', 'emo', 'math rock', 'midwest emo']",56,"['Title Fight', 'Sunny Day Real Estate', 'Marietta']"
"Buffalo Springfield","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'southern rock']",65,"['Stealers Wheel', 'Faces', 'Canned Heat']"
"Testament","['alternative metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'thrash metal']",60,"['Slayer', 'Exodus', 'Megadeth']"
"Papa Roach","['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",74,"['Three Days Grace', 'Seether', 'Rise Against']"
"Randy Travis","['contemporary country', 'country', 'country gospel', 'country road']",66,"['John Michael Montgomery', 'Travis Tritt', 'George Strait']"
"Gene Watson","['classic country pop']",45,"['Moe Bandy', 'Vern Gosdin', 'Johnny Rodriguez']"
"Sufjan Stevens","['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']",72,"['St. Vincent', 'Phoebe Bridgers', 'Bon Iver']"
"Korn","['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",78,"['Slipknot', 'System Of A Down', 'Limp Bizkit']"
"Punkinloveee","['scenecore']",56,"['siouxxie sixxsta', 'kojo', 'Pixel Hood']"
"Lynyrd Skynyrd","['album rock', 'classic rock', 'hard rock', 'rock', 'southern rock']",73,"['Creedence Clearwater Revival', 'ZZ Top', 'Steppenwolf']"
"Tom Petty","['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",71,"['Tom Petty and the Heartbreakers', 'Bob Seger', 'Steve Miller Band']"
"Manuel","['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",84,"['KAROL G', 'Maluma', 'Sebastian Yatra']"
"bugcried","['pink noise']",43,"['zbxa', 'Tila Tsoli', 'Sophiaaaahjkl;8901']"
"PSY","['k-rap', 'korean old school hip hop']",64,"['BLACKPINK', 'MOMOLAND', 'JISOO']"
"Phoebe Bridgers","['indie pop', 'la indie', 'pov: indie']",79,"['boygenius', 'Sufjan Stevens', 'Lucy Dacus']"
"Grimes","['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",69,"['Crystal Castles', 'Com Truise', 'Yeah Yeah Yeahs']"
"Sam Barber","['modern country pop']",71,"['Dylan Gossett', 'Josh Meloy', 'Waylon Wyatt']"
"ZZ Top","['album rock', 'blues rock', 'classic rock', 'hard rock', 'rock']",72,"['Lynyrd Skynyrd', 'Steppenwolf', 'Van Halen']"
"Milli Vanilli","['freestyle', 'new jack swing', 'new wave pop']",71,"['Crowded House', 'Cyndi Lauper', 'Alphaville']"
"Mötley Crüe","['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",72,"['Ozzy Osbourne', 'Quiet Riot', 'Skid Row']"
"Laura Branigan","['new romantic', 'new wave pop', 'soft rock', 'synthpop']",64,"['F.R. David', 'Baltimora', 'Irene Cara']"
"Huncho Jack","['melodic rap', 'trap']",58,"['A$AP Mob', 'Famous Dex', 'Smokepurpp']"
"Blake Shelton","['classic oklahoma country', 'contemporary country', 'country', 'country road']",73,"['Tim McGraw', 'Luke Bryan', 'Thomas Rhett']"
